sim_id,peq,kappa,inc,nspot,lspot,tau,alpha_max
1099,14.51802521431881,0.8864835260751969,1.0420859828706588,17,32.69235659365428,34.98918911505763,0.09083574353448617
1100,27.118401202409252,-0.5132291874750485,1.5166231437940312,40,30.822661037170906,84.72737524903867,0.1391203026458229
1101,9.099405749651968,0.8951416427306833,1.1507554799737425,28,86.46820923194561,53.809701968697524,0.08639066519682473
1102,0.6611311666964671,-0.4640453495263417,0.7607969755661746,42,68.97065382396222,71.98359991138739,0.7116182952888761
1103,0.8023101716277191,-0.2653205922273829,0.30874080465413767,10,41.62537759563547,56.467295074063586,0.7186817228856908
1104,12.734658209035175,0.8010456125145229,1.1595945877639895,49,81.72507703106277,1.6327683337440058,0.14304445043334996
1105,17.305270008342035,0.25592835149682225,0.24712507398379796,7,38.107223319907,36.5159015241863,0.6015278987521162
1106,22.705620305212022,-0.19096149987992206,0.32803435855160895,26,62.444404479381824,11.69592469768993,0.3195256379919572
1107,15.021981569365124,0.7661019678456342,0.5874895013778406,97,97.59873782509393,96.91384166497771,0.6270854070060933
1108,12.872846330289667,-0.6902129751877333,0.5570346029939681,4,70.14660454444764,76.80261562328083,0.14725509362275493
1109,14.57967763681268,0.5760229517856905,0.7936217227927155,89,44.45143814386802,12.00794015976756,0.32974806977726123
1110,1.9692851073341235,0.1230164803590359,1.4295255558973436,64,43.035364537371834,68.6886667900794,0.8651501389847264
1111,2.3592016792933985,0.9328463908393168,1.0946062934065293,32,78.24637041758575,10.409132615682958,0.777117471046838
1112,20.053698278376643,0.44683036145106847,1.4199215683641337,98,58.788793086392744,95.19994485312715,0.1934585959224738
1113,29.225104496223796,0.9494636644382961,1.205376843742415,91,54.64687674818446,85.86000508897021,0.43821679013550663
1114,9.736740534925621,-0.2881895042980167,1.3188497027235275,98,51.53207491750621,6.216145119119442,0.14367603111817726
1115,2.798996786088511,0.09447246706451229,1.1278663563024391,18,6.429486135939588,3.4779669215548537,0.5089970443384185
1116,15.672825267027447,0.7406375513537062,1.1903105009658643,45,59.46599449314288,29.27904371657888,0.05311591495909919
1117,3.6862658461114552,-0.5224618189117389,0.9516881620210901,54,83.21163533176012,89.71738435986366,0.09903475599297595
1118,8.93620454098465,-0.40268910326101115,1.4151313551384137,24,52.639391849492256,48.58142974780366,0.09557711260816264
1119,12.742132024206503,-0.27488119531009625,0.4981446106717369,91,45.43349608297683,13.513233038311345,0.14716287301129155
1120,19.79674841978068,0.24654220545726746,0.707093937426241,42,20.20336470555948,85.31119254497393,0.2911378813497234
1121,6.571014569610803,0.6234435188237322,1.4238374406670238,71,71.10381633642811,10.299605218042407,0.1947868091796002
1122,25.069878944493798,-0.34485183703546474,1.407275131412652,95,32.51436742028518,49.182809070902266,0.5000070047852971
1123,28.69765331042803,-0.902375011741479,0.9316416018358492,15,69.40089623121602,45.02522194682944,0.0764258376056906
1124,21.52646127276953,0.6362043424271895,1.515777873166343,35,67.08979314867673,57.53092569037553,0.33810444185401634
1125,20.087604716985183,0.5142963646443524,0.9652473311650567,62,45.2563334854775,66.01529326661225,0.3633625434116569
1126,7.897971284685578,-0.5664232112427405,1.0714971307306278,25,56.7754894282777,41.29125967858217,0.43689575560996546
1127,0.4756363807914522,-0.9058164953976,1.0544937385065913,83,72.37653404246599,26.455657522677743,0.06888379875491675
1128,29.84615305252328,0.7998980153974717,1.02262978750198,37,87.23222772391343,80.35654230170769,0.4392144782037677
1129,14.870907039504244,-0.6634200730869797,0.5830865149809523,85,86.11320793301007,6.791011586046625,0.9514049281922561
1130,11.843405810625278,-0.5076038807799046,1.4235901855859308,72,92.9562275143901,0.2610573610898781,0.16583583125866572
1131,22.386037396631266,-0.4947543550268272,1.2737762491701825,41,46.13404714981583,36.90142113867545,0.06822855404865869
1132,16.297449766114006,-0.8798140707007258,0.6806269687458846,10,5.828640050586376,48.03048305614382,0.4967337157278721
1133,9.428675352826227,0.7282323599843648,1.189148114469213,10,81.2868687287317,35.31845381018288,0.18455068283267315
1134,7.877096246975711,0.2971548015444314,0.9648110717192103,80,58.49977236657426,47.77391095808623,0.25217453984717714
1135,11.026301746178738,0.9579157541880463,0.5578905280689281,11,50.31055704385721,98.40032273119633,0.988386693568933
1136,17.81206120248807,-0.5442197356698577,1.4097549016414364,71,67.09346129625038,58.57810516521299,0.055677111421404475
1137,18.744290087664503,0.7761074911390851,1.406805775392939,87,38.11796842788792,80.86676834592257,0.6798911292904941
1138,16.78668652845165,0.01327951021605811,1.1175089156127433,59,60.39570614447931,4.793911824139963,0.052683462447683335
1139,21.194943948001384,0.24940784841021402,1.0813684508876844,20,57.0874470007429,95.68863007842037,0.878297780831711
1140,28.51963731678494,0.004458425458628623,1.0903081839358524,68,70.39949380595989,3.5492067674201877,0.4594559245896781
1141,21.22765893087579,-0.6531752048458741,1.556202737378818,61,44.93044164527383,24.371218145819952,0.06628508002833554
1142,29.599557514121056,-0.08358786625093484,0.7020631395180592,41,38.913548503232306,19.261038003627952,0.6935187883478758
1143,22.271536990693242,-0.5078998930284828,1.0188153066696262,79,79.90378833040161,89.08522948222051,0.150339458600955
1144,28.796367936968487,-0.9039823195275356,1.3502560472987628,16,65.954796260846,14.704048042950046,0.3624418549052115
1145,4.62552315378072,0.4951292233663427,0.7846774356486965,57,43.14600399320514,20.3828308943215,0.8200882321835052
1146,7.674238028853684,0.603269424958409,0.7535784515259119,42,62.02101667665328,88.97845180705337,0.5218450956351638
1147,13.603160816963666,0.14746038355108793,1.2784489314409313,1,8.033604542111572,17.199146594464555,0.5695605781560662
1148,5.06922148914317,0.01918391424347532,1.222435593648482,84,65.1765756867146,78.43985906644933,0.8434158599030697
1149,23.629831928200375,-0.9180194718141792,0.6092848043467948,14,68.71443561177169,29.591317675723506,0.13857224386267
1150,29.80646252230387,-0.9775388778922427,1.3193025907386788,35,14.052051392661259,21.292361771522838,0.11516216399012254
1151,5.9701173010919115,0.7782789154718972,1.5175785050256525,27,17.154510919493028,50.59295325173531,0.872605455480437
1152,7.050994698866352,-0.6000514443823353,1.4224307540230734,10,56.079535480623875,44.08075814774417,0.061025152356583505
1153,14.05927078580296,-0.9180461612630197,1.5459440889912759,91,3.9007683139015814,85.75698056905638,0.06252025935851031
1154,27.69092040924038,0.8152796913081604,0.45438447434359464,86,69.82885948442869,86.50685202597053,0.05340772563661093
1155,17.115247421825654,-0.23313452140466517,0.35640638620269105,76,35.50225999872051,65.83379985201815,0.07829912273829608
1156,2.2706332010233305,0.8518284108970744,0.9704957806753528,36,30.61182241701862,49.26247248740856,0.07915128738067866
1157,7.356484344611458,0.3107139647137178,1.5496549645967534,8,21.189725125928195,10.07923006442677,0.33067362954258406
1158,28.424608331638574,-0.9132640388403561,0.6267370503112552,96,32.11223002826639,57.76494678028005,0.6217894985035763
1159,23.134356837395874,0.9636396776405929,0.9558447227098723,48,0.24270342137522327,37.29307805587347,0.0673528811532731
1160,27.550088477568742,0.6416858499515643,1.3919778314509854,72,10.139653514722601,64.78792262154967,0.10102741578537136
1161,6.283278228051445,-0.1754944797671445,1.1672196859851875,80,84.70536167957289,12.065303294121533,0.061774527840418404
1162,22.297368314592067,0.7119377855974296,0.5545750201076634,71,69.39535244148337,68.90135805603667,0.15346823841971036
1163,23.139341967261217,-0.31233577792962475,0.7727577519097005,43,84.1466541209674,68.63796037497538,0.15389713939384933
1164,20.955311144875644,-0.6009910910887262,1.1561641312090318,94,25.581485142070402,1.270148348736,0.5166964416617126
1165,14.40024478490868,0.7111298339588303,1.4130886476677558,22,80.25214384025452,15.456926840471219,0.7864491339599208
1166,4.802209904360022,0.904312125036234,0.47449214593209327,72,93.76459153545585,10.081929814364399,0.27640679697362897
1167,0.8519987754916686,0.2093698105007924,1.2829537381400986,77,95.39078676768041,83.79626225502551,0.8085754565575475
1168,9.497722429238001,-0.927754765538984,0.3725400028136024,3,42.01169753938242,14.752618514512639,0.690452749802267
1169,5.475014589613503,0.3900880255077339,1.2769239439481685,12,78.56869207024477,65.88205652579865,0.06555056308191148
1170,17.449240105065094,-0.4853124169713352,1.2943512652936493,20,70.00765422832114,94.67902062464721,0.26426986793406027
1171,18.44341954869388,0.8204170630058463,1.384593618934468,74,68.31917079295124,29.659730415402585,0.35063880768680733
1172,20.750218969089346,0.3680458132714912,1.468058777240913,80,94.7584194612688,8.652140073616776,0.0705869460649603
1173,5.637268878748483,0.5497896242130509,0.8842712236340102,50,10.452339079597872,23.75364306761696,0.07447642730990103
1174,5.029133429217095,-0.0814719408777187,1.4590832578972912,92,3.662410954180373,85.23884695973153,0.518214689334835
1175,22.996160016460493,-0.8156671491582865,1.37142824628326,69,35.37196445766825,65.68741616462319,0.14124157074303914
1176,2.6723579951755814,0.34884709968173166,1.294352303135888,6,52.39272044079719,27.565176550596604,0.4345321534625957
1177,6.322892561729686,-0.7843001573511654,1.0622067951991527,16,78.94032239535049,3.1286886297838046,0.5022162844035752
1178,8.221895059299253,0.5285650665106387,1.2045219604036588,43,42.867320650959684,12.957428983961961,0.07548399530481373
1179,17.254556241526906,-0.017029779626001718,1.5656153601006741,29,33.31382058267158,39.932522014388994,0.12437049193926103
1180,23.492468965199954,0.9643880068548258,1.048879450764263,11,18.140058607950984,47.653592537134315,0.6530220484436007
1181,7.1266331561818745,0.009859195822909284,1.1586268556292303,34,86.0901372577938,19.607164201964387,0.5610933546724141
1182,18.0903755862874,0.09861751217899695,1.0001697203066369,73,54.053551497889366,62.271513388003484,0.1288478103094407
1183,10.297159417234973,0.6232838154728508,1.2603104897647228,80,46.762264973709065,9.369505954947055,0.33644368535097186
1184,19.80079959715091,-0.5449111061408574,0.9390485682480528,58,16.209486963096243,60.861170423376386,0.10357784907288396
1185,22.168207754390682,-0.3831081338807214,0.7719856049111617,92,89.30602914177544,69.16210042224868,0.23272119970937472
1186,11.346189353571798,-0.7673183248899131,1.1979400087401806,92,45.45606817376927,65.07634137460937,0.13955107464034108
1187,2.317812351546871,-0.5872647939441134,1.1884184299614484,92,5.825611634519101,63.71228894986159,0.30451176263538576
1188,10.361650562776575,0.2613842266848392,1.0639196739705299,38,26.792942392920782,92.98683393291871,0.221252344889411
1189,18.672316865423888,0.13717813735406414,0.6950588078304454,76,86.56270900651842,77.50726390782188,0.05456518664760158
1190,16.599385937803916,-0.4193317573261883,0.46371914588262414,48,37.88048055785348,74.6466060490968,0.5465619908324669
1191,20.57443468395728,0.05876931637044325,0.3943319500204816,54,56.19604297806412,98.88288787160742,0.6841989167772451
1192,3.267698055194534,0.44259713264775247,1.3391528547755098,2,46.39294618580588,59.925563810574054,0.17393764480354254
1193,5.561543780469691,0.09437011579776522,1.5692501265746104,71,36.71651431717067,45.3890959456037,0.1117428272686859
1194,7.7208702782044005,-0.5324270508520781,1.020906643779001,56,6.716443787338422,59.76281312027359,0.05333548821032544
1195,14.823613447498525,-0.43413223129264344,1.5137320384200272,11,54.61772669206828,48.58327612485153,0.2513942589461219
1196,18.69574729540692,0.16802142571094403,1.329714686921512,95,24.34408489689356,72.88083513887884,0.0687439258650679
1197,3.6159871505503003,0.3786199436147979,0.35700654565565465,22,72.2280124684297,32.18099812692719,0.05574345965870577
1198,17.94869731172134,0.10916653521862107,0.9197911547959013,13,15.67254716733386,47.22475874285498,0.08692335614646514
1199,29.72069382683121,-0.11850184511254946,1.5166374814030228,97,21.129033788390274,78.84226350976046,0.4593133306841964
1200,17.428935564848466,0.575241199555238,0.5456030047938608,82,21.725591004797195,8.841788389024252,0.6989636991198113
1201,18.322281012515635,-0.4892639696478849,0.9873829576267803,21,64.28909769890569,97.16713392910654,0.18686034181091665
1202,18.04681811769486,0.4242830886550686,1.1061626332696126,94,14.371889547601457,56.60479120631774,0.16912729790113595
1203,24.97251960804761,0.749408496601043,1.1922753368023675,6,7.372729525380606,7.755076079738377,0.33079990340901044
1204,7.042701673045367,0.9042267195192981,1.263309636937082,53,20.12853061948444,83.84389601989831,0.188354630803927
1205,27.378106953112027,-0.8608965676544076,1.3029662598442249,83,87.88186411686291,5.464902874132427,0.08356690240275626
1206,17.27281422487871,-0.002231787315370104,0.753279288852484,96,9.527002753352743,30.664995832037956,0.1600092148780476
1207,17.898782950825748,0.9043314041508239,1.3689846915927182,37,0.6209278713889543,33.33561777919583,0.09205746764056677
1208,18.69077698381676,0.5270807859320468,1.5562427213418057,12,9.98062324402743,88.14917821649861,0.6563723294225874
1209,25.045979069396335,0.002517242389896923,1.16986233098805,53,42.400404893736265,54.143915855100566,0.274710362504489
1210,27.229544984887585,0.7869599781160013,0.8903453103187903,89,52.852861597144575,33.877322733488036,0.5259926078851668
1211,12.455085121604812,0.5194855132134217,1.3346298700236459,72,85.05224754152562,3.0211718218100203,0.07917268640877442
1212,9.333761164568166,0.6163321592378568,1.3535507273628062,32,21.81740021437658,65.99512598532546,0.6884931767139713
1213,4.159785451733745,0.542807315919904,1.5528858515204933,60,88.06832184295976,84.73548521931667,0.5642302884983246
1214,20.497320415698564,0.16006037404471063,0.6989122434817777,54,37.46674216540602,83.13589654531937,0.06272257191322243
1215,12.028700299507523,-0.9365163631710856,1.3011403516592246,96,36.121576936941246,19.255117154578116,0.09495422191264494
1216,10.874206850230598,-0.6050114773636177,1.1141962628568323,81,38.087019644919295,10.842952434259523,0.29181173324016463
1217,24.196421702181755,-0.15296758233293217,1.2043581556777345,48,98.32106967234276,76.22357573360344,0.26503908880041294
1218,23.09578726146419,-0.8761614296902687,1.4351222784218152,8,7.599110983192392,55.05728148750549,0.10508832660268666
1219,0.23800567954633595,-0.14468504027595785,1.4539822931864559,95,25.34670554024413,31.30685384410581,0.09333868250638017
1220,10.964339194301862,0.806222130808917,0.8566226542316158,43,5.200581806528348,99.50023176463641,0.6067850768398818
1221,20.81353549816437,-0.2540848664529263,1.1558414030468112,50,73.12303863936123,23.31625745605612,0.480017288097039
1222,6.1414934368077905,0.666323818160331,1.0235773241120942,71,48.324797181022326,24.40431002259571,0.12480591461244249
1223,24.421773632771092,-0.24794098688434474,1.0046002300040897,80,17.89768886078913,48.87750150298057,0.062374998482903864
1224,13.414933580256331,0.053517197648113246,0.7245825971248402,50,68.09673271527488,22.104556252238638,0.059970227174172316
1225,23.645973844984336,0.8724676075847309,0.38940481867212023,41,94.30387490016034,53.28445201307886,0.7295947525397374
1226,17.298292236725676,0.09401421076147054,0.9991380788301433,69,75.66588917492739,12.70652860625262,0.31803257126377965
1227,13.438946226784942,-0.0870728821966551,0.3729117627209511,31,33.97960923484743,19.572828872199178,0.06437133543465466
1228,6.587465190468664,0.3266951181347195,0.7110894731525317,7,31.914790849824413,93.57485955566186,0.10436336854430785
1229,0.665139747375115,-0.3347168871989197,0.8401337155870623,11,62.53387839723572,26.060808753615593,0.08023762989225644
1230,0.5243929906525058,0.7993108908025321,1.41720943261208,79,53.93209653513379,46.51362510126441,0.26349485472829515
1231,17.37214327221296,-0.14082902854599166,0.2236901334326286,63,85.12257065991167,0.32618251753213645,0.20570979871138456
1232,13.197794055598994,-0.8396022996899983,1.0626682028729646,52,42.24671325184025,74.41546454447878,0.5153643812251996
1233,21.951562122139748,0.7317412145213336,1.3669198863466552,48,51.92898779882508,15.958243125605321,0.12006876685627164
1234,17.75193572929309,0.7408689147352034,1.5636025734544943,68,68.26646453519831,47.016743798423434,0.15174132627248077
1235,9.209576320128072,-0.4783230248743755,1.1656034774365447,92,94.59833929940028,59.610872767754316,0.07871960295979623
1236,21.663398724885944,-0.8157228474560614,1.0174654869312858,20,0.2102905475843464,92.63220876897003,0.7941482626526823
1237,16.01670299241039,-0.7884571764422639,0.680131653672268,61,5.6838257769576295,7.551226232726826,0.4747410445424628
1238,28.816793601303633,0.7087388082726291,0.53674591576403,80,61.4193078670429,71.88883617866492,0.2696209137426632
1239,8.625114326383407,-0.014833624591602312,1.3881592879169875,52,59.84198458674159,88.99344213188431,0.2963111515922324
1240,3.934825251402953,0.6574947667046889,1.2773406705892858,63,43.99083326691415,0.6517142039541013,0.721361526147213
1241,11.916483978048252,-0.3704363974665663,1.3529276213985095,85,5.30189450790437,33.74281376818477,0.2138539097918441
1242,4.4408200561533615,0.21487972159413737,1.2228284569841246,21,16.64160040334731,6.497162266348255,0.1386841721712941
1243,7.038855313328104,0.6493930556425473,1.5622107452682972,89,96.27852439144708,75.76585554910983,0.5553708996525535
1244,9.93891774361926,-0.41958459102847034,1.3000655522350772,51,0.14778164596316312,28.748091718926737,0.9316458562991408
1245,23.291769687936505,-0.8145857646363099,0.8565497439369326,57,88.28451624284614,22.85213265924162,0.2986911758173964
1246,7.782766429098583,-0.24017827856773954,1.2305849581049262,68,46.770733044829235,56.82318964173996,0.3839349514784548
1247,7.831328416866732,-0.3252451350593182,1.278593325162943,84,86.38819938094633,71.7660389738726,0.6223364427684884
1248,4.821922920810251,0.152543035532688,1.2550185046191824,87,5.582325897373375,90.58628353555166,0.09576564693285286
1249,25.234425738095595,-0.7756121317389097,1.3849168906640235,73,80.32224976492913,75.5931428728951,0.11172721315281631
1250,10.035609162313628,-0.4550585065198396,1.0633525941688868,89,59.57456200839194,39.87587659418451,0.6592846064415612
1251,26.465587796848844,0.43674068959039913,0.9555923492435604,51,88.64802371928,74.74812535754587,0.0652692662566178
1252,29.68396122879475,0.6569499640271586,0.27388692409687626,17,21.321029753179765,34.99822312367923,0.3082631217460908
1253,28.327048587853543,0.24192694343535037,1.424790658600165,66,47.26748591728808,57.82654409288014,0.10218845354002758
1254,9.714327302074995,-0.8126293915302831,1.5676283041339987,92,21.286559313846244,84.74986183277755,0.12264373594551696
1255,10.988915284137962,0.7173211517627414,1.4608269182771565,22,20.343230408816147,58.09469755826016,0.09546625587245529
1256,29.54506402722345,0.8796510814421123,1.4234888076429624,84,95.05629019667201,16.10445638454684,0.34407240987972587
1257,18.738301447910676,0.6610090007342175,0.9762837824357132,59,57.2393219774724,43.33132835322405,0.06811323579111658
1258,7.372797152365785,0.5297030336050275,0.5821791867971516,7,5.934807318600843,14.13764553249839,0.24268512118325697
1259,16.19798851206922,0.05009515316711899,1.2726082329302166,98,56.13627298628086,22.572064766237265,0.4839107702178703
1260,7.9481411804530335,-0.6941905354120432,1.5389412598696586,48,9.230448663209378,7.073506842990762,0.5335215707351308
1261,18.259194830802585,0.5962069126426621,0.7007702781107857,57,34.90830329930819,61.2241641094622,0.08890115296583485
1262,16.058905947559147,0.845923580312236,0.7821682082358544,66,53.70130832196056,91.1409055768214,0.7404385328649027
1263,29.70024845863624,-0.32928252127176516,0.31554913384730854,59,51.72831109907806,54.89834630621382,0.44076668865495405
1264,12.413625136936332,-0.24454798789831145,1.489408092176635,17,10.130310585070745,45.093387669888706,0.7038276457193549
1265,7.745219925597147,-0.7937396182522227,1.1356043028243805,62,83.85574730975719,47.85556637956715,0.09410806693497767
1266,20.996014991938033,-0.7247569100111482,1.2234368216517513,35,69.77395200315621,33.27115839824016,0.19534924845504306
1267,7.072917093562159,-0.9001446579404304,1.3882972680036159,46,53.44858156429936,17.882455933531073,0.07041665385849455
1268,27.505856719889643,-0.6678902094708801,1.3724356685862569,24,66.767615158685,80.05324425038752,0.401636483701581
1269,16.849039820236428,0.8184373303564085,1.1476384750692408,44,31.314235852766192,5.217700486495658,0.06547997173758897
1270,26.58993677079132,-0.4082366540880289,0.5637921257225514,23,74.87660474770219,9.967042535831771,0.12987063732551585
1271,25.26565024728255,0.6583073127283525,0.42951033820277407,3,17.327718756717847,58.539213561071534,0.08059014529324622
1272,16.297588653691424,0.6474672829684047,1.0997541814645386,62,14.534742812034008,48.327191122386296,0.1257605066144629
1273,25.134004749857606,-0.9645508451717133,0.8669552186579028,7,15.32087617924127,82.00719164727006,0.2942211795466812
1274,24.52873971240129,-0.6226818009073722,1.422520763434011,91,36.04601485162341,99.46186868633977,0.3994722377616674
1275,1.7346825476670096,-0.24620058757199792,0.9830952153293858,48,18.26687272083516,26.480136752191175,0.24214346786584676
1276,13.402436045175667,-0.024693178362899415,0.8337221378125875,9,94.64154016726208,21.422747125942486,0.25572765849272683
1277,10.764839822422031,0.3215538355134626,1.2907020713113624,26,74.34460523902196,61.97017393237224,0.10146266963628474
1278,18.551879855398475,0.05926294660473208,0.901684215103575,51,75.44844487582968,67.47263110485366,0.4487947895886868
1279,7.06242472135214,-0.3761000345979304,1.344569178580318,62,71.48711399211636,43.47884813364672,0.07726753883611073
1280,5.387666629128707,-0.34798437332527055,0.07594210944212512,54,77.55419328850374,67.2087217579298,0.418181169565017
1281,22.98909144017989,0.051958157164643914,0.9956833300586213,27,61.33813103839052,68.96874649118897,0.20852825365538188
1282,2.1630638139591216,-0.4466140503579159,1.375307354608014,13,41.749446826069914,28.032999711374107,0.06265222782629341
1283,10.355593874262507,0.6312863523601795,0.20713276505020528,71,81.24494498722319,57.4553890033022,0.11880172160894151
1284,27.668749071296443,-0.9064071825414548,1.4159441719568477,79,49.86173635258952,48.37038652220331,0.37213786844461655
1285,19.099300532374713,0.33170558248547377,0.4115126352509327,42,4.532980943203779,45.084749979073635,0.4814156532872944
1286,5.676401304540607,-0.7918434105658121,0.8137836555097371,75,85.46392991618566,19.98672806047376,0.7683274792681581
1287,16.56508008428423,0.9193967445178619,1.526472178451007,59,31.12725399232271,80.1545197487169,0.1701177839990031
1288,24.748358920636708,0.5505388638169919,0.9136143746124705,72,13.496973659913126,73.69177477879192,0.3545778439877677
1289,28.685296622633377,0.2821898733875259,0.22587685573976513,83,97.43377186880873,97.91806337086688,0.1880008201958738
1290,0.8070216203382977,0.8457802968166073,0.7648858651522089,35,28.737447735214793,62.208003515482524,0.15165568628798656
1291,16.376520661531753,0.836997641556853,0.7911419281438091,88,35.579521898799186,77.26941392487817,0.5077479515901354
1292,20.710952429216853,-0.9415770001807422,0.34469195433340144,23,48.47316362988856,59.98755708143314,0.21530684291360178
1293,6.046731687338358,-0.6797141953786991,1.2369078582048187,26,84.36047699411716,74.76121370429863,0.8474203923661087
1294,6.46423448326052,-0.46295109269354584,1.3410241021125475,98,78.08066394602481,17.282211571479213,0.6917371197268173
1295,21.421484190441806,0.37692772703676836,1.0967950093433816,57,14.441335903329799,7.296985422351132,0.48286104246017963
1296,27.081410714214343,0.9441477295611034,0.5743906780034312,23,71.74008212021333,45.69216248045688,0.8807402795316979
1297,6.354110257275033,0.4396452472758452,1.5520416027154216,8,91.0509068785219,65.31998910820583,0.4784819159540082
1298,16.532895674851865,-0.40592023933182264,1.2561510159827336,5,68.39444536443375,90.20224462791576,0.06051873826299502
1299,25.976378400075532,-0.5509377834742695,1.1637730674783346,18,80.34076476647473,55.553247599359864,0.23394873378522854
1300,29.80782080526343,-0.3103298056761077,1.2649486587503218,39,95.19269548416204,34.51596910311851,0.10823654444921517
1301,26.537518443758525,0.6204831224367211,0.20224091822776957,4,19.284681434346517,75.44368362806293,0.24514124607177165
1302,4.979970028960334,-0.16419630361293258,1.0028776762348695,83,66.56189248625971,20.04798490326388,0.07594854188272404
1303,2.666965200620662,-0.35381095898636716,0.9119819654074786,9,9.528689607390783,53.868500077947935,0.22319020050982752
1304,23.19716932444222,-0.42059244127764206,1.2379058884532954,70,22.02698155604853,7.181313016005664,0.1522955500173431
1305,24.072635616611095,0.025258175833465124,1.0004923133117214,40,99.83770260011553,39.71681128741144,0.05879734244586927
1306,6.160443588113352,-0.4843921921416108,1.2843973631095584,16,37.366582329952315,25.72205986737415,0.08001159161275231
1307,1.4713818280736086,0.04720885093050309,0.963481920866827,89,6.539358368979253,57.57243509327983,0.08482750025199731
1308,9.801517324906053,-0.506616877518749,0.9590546394409922,21,88.24361340081636,26.529659507615257,0.11093669536000031
1309,12.092798713451053,0.46873421930333836,1.5515776337745515,99,72.16372674759499,43.84876141562286,0.06688458204443436
1310,9.324259666282805,-0.19596299163897224,0.4015046372763893,67,92.68770011140131,45.58679971769357,0.32202362508772575
1311,6.787803864205183,0.002945968452409131,1.4465524115476671,98,64.57452899614889,62.76691342487998,0.11508213094526935
1312,19.583484390572465,0.2783029787798319,1.002293664784049,60,76.1992249026873,54.824830023574044,0.915970805297661
1313,26.219127425981295,-0.7258295302944564,1.4478469243384713,2,73.88318957408721,87.51133205581621,0.8230247447175487
1314,26.962675178079746,-0.6735170123616654,1.1919367634982854,52,19.742867579077682,11.062675042589854,0.150969475767309
1315,14.923083490855019,0.4724238491429711,1.1551336279946738,54,80.06130798488863,19.33505465879809,0.18679283538527672
1316,16.94962468960705,-0.07161257912273533,0.5332318555725892,30,48.562522004762066,70.83242550589713,0.5302296915642303
1317,6.131763318843881,-0.3002516628981706,1.1405643352817256,5,71.1268903545016,39.412307679419435,0.7753102617634091
1318,25.17402219090582,0.2955757055953816,0.7253023818725808,59,12.497086640806977,98.88285409133825,0.8726396984638477
1319,27.21274798923037,-0.4528556474586307,0.9677331548827423,39,87.46364397213378,60.41844205148157,0.09841105323193065
1320,10.482664473268946,-0.3526253574319089,1.2954488029028761,35,43.65281407266287,35.05091887690317,0.24482521283295866
1321,5.8477080005441255,-0.5317880878757637,0.7453876880191141,39,98.66565148155001,96.02923783763602,0.592971603024883
1322,27.285424739152447,0.15585874684069267,1.0629894604402077,45,43.30284583915696,7.750185732716353,0.05091881155212657
1323,14.239546784230702,-0.7011370805631247,1.5401473677239508,44,29.413160886815113,10.697023623709345,0.4011628767358342
1324,28.10742606599554,-0.09858400126546396,0.7520018818182287,36,10.890891412653325,89.05691458099486,0.18263703462410105
1325,15.785117419872407,0.5076394048725676,0.5523396649357756,35,43.38468210204647,46.953675546545504,0.3539902398090736
1326,18.959924548721908,0.3101542492730367,1.1359270959057355,18,6.408160759947501,36.14330259781138,0.9973898509354566
1327,26.70290346945799,-0.18742838977536547,1.429913261386345,39,16.162441799195413,99.69467098190407,0.9676147948622231
1328,23.91331565101409,-0.16783762007766634,0.756023535098399,66,80.39305220657991,26.129305652782385,0.7225021423338723
1329,20.502757218851826,-0.23829299439538332,0.9844819390585954,21,19.884546877961462,76.56879283088243,0.08853242002334565
1330,10.389063776827527,0.5225394265980858,1.2655591023258677,87,90.79339049051515,81.76650381725949,0.15299743717484213
1331,23.19276350312942,-0.32693924015817055,1.0288541318714017,9,71.62716191924463,7.116549549710738,0.5427819912397263
1332,28.368507803577806,-0.9943174680090434,1.3585268695499733,18,32.35289501648193,21.761428647895542,0.1421391817844246
1333,3.35044928443752,0.27222671927697917,0.8349417972177485,95,74.75486551079167,66.53138426509034,0.1627716101906905
1334,4.120543920565354,-0.6974383859882312,1.208897267720094,23,73.76192603853372,94.28504202364685,0.0922503088986777
1335,17.835140944172995,-0.7456899347463037,0.664666106853065,22,1.9193682547914648,43.29900775379433,0.55191980447786
1336,7.236927633583596,0.3370222570030035,1.2389028139766414,83,42.13482983431002,53.34311694034049,0.8076354671261132
1337,21.83947172091376,0.3120178095576338,1.3441739304162716,96,76.21888789232176,39.94069204139379,0.09672884331252668
1338,15.531555308753806,0.019545722286623102,1.470295252690212,62,8.785160294892492,15.394514047460273,0.7796104312168307
1339,4.139483062853629,0.19009282321177223,1.007841658673467,47,30.468128227636605,52.231607617492095,0.09948278933030733
1340,3.8171949069072775,-0.710690475621593,1.4224065855035168,21,33.45400166620871,92.99566774686994,0.054526981134821406
1341,26.663283054492265,-0.45930743423465037,0.28640204331178565,1,71.5181616481313,99.43601713851564,0.15195360886736342
1342,27.92393015152358,0.10242991738471297,1.5543581230607555,43,49.56316358686682,12.003964035945424,0.45266611855701594
1343,12.034343365640508,0.031687276416756394,1.3811833815096972,39,16.497487830036683,57.94575037815266,0.15864520226997475
1344,21.606258503032805,0.08633904267558146,1.4937118743168414,56,81.62502791430876,58.13198799111824,0.6132106565348628
1345,11.497922035166361,-0.9625142186232629,1.0192992292244416,37,16.646534199251374,16.72163861221385,0.05743774293769821
